PrepIRN	CatPrefix	CatNumber	CatSuffix	BioDateVisitedFrom	BioDateVisitedTo	ExpExpeditionName	BioParticipantString	ClaOrder	ClaFamily	ClaGenus	ClaSpecies	ClaSubspecies	LocContinent	LocCountry	LocDistrictCountyShire	LocIslandGrouping	LocIslandName	LocOcean	LocPreciseLocation	LocProvinceStateTerritory	LocSeaGulf	LocTownship	TerElevationFromMet	TerElevationToMet	TerVerbatimElevation	LatPreferredCentroidLatDec	LatPreferredCentroidLongDec
6050392	SKIN	218409		25 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6050394	SKIN	218410		25 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6050396	SKIN	218411		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6050398	SKIN	218412		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6054134	SKIN	220327		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6054128	SKIN	220324		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6054130	SKIN	220325		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6054132	SKIN	220326		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6054126	SKIN	220323		25 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6054124	SKIN	220322		25 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6057278	SKIN	221791		20 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6431477	DOT	22896		15 Sep 2015			Robert G. Moyle	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Chupukama Camp	Guadalcanal Province			1300		1300m	-9.63564	160.05853
6431451	DOT	22870		17 Sep 2015			Paul R. Sweet	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Chupukama Camp	Guadalcanal Province			1450		1450m	-9.63564	160.05853
6431558	SKIN	840559		17 Sep 2015			Paul R. Sweet	Passeriformes	Meliphagidae	Guadalcanaria	inexpectata		Oceania	Solomon Islands			Guadalcanal	South Pacific	Chupukama Camp	Guadalcanal Province			1450		1450m	-9.63564	160.05853
2216097	SKIN	695887		06 Aug 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Utingu, Cape York, (sea-level)	Queensland							
2216079	SKIN	695878		03 Nov 1912			G.M. Mathews [Robin Kemp]]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Patison Creek, Cape York, (sea-level)	Queensland							
2216081	SKIN	695879		13 Dec 1912			G.M. Mathews [Robin Kemp]]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Skull Creek, Cape York, (sea-level)	Queensland							
2216091	SKIN	695884		08 Nov 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Utingu, Cape York, (sea-level)	Queensland							
2216083	SKIN	695880		06 Dec 1912			G.M. Mathews [Robin Kemp]]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Skull Creek, Cape York, (sea-level)	Queensland							
2216093	SKIN	695885		22 Jun 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Utingu, Cape York, (sea-level)	Queensland							
2216095	SKIN	695886		31 May 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Utingu, Cape York, (sea-level)	Queensland							
2216085	SKIN	695881		07 Dec 1912			G.M. Mathews [Robin Kemp]]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Skull Creek, Cape York, (sea-level)	Queensland							
2216101	SKIN	695889		28 Jul 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Utingu, Cape York, (sea-level)	Queensland							
2216103	SKIN	695890		21 Jun 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Utingu, Cape York, (sea-level)	Queensland							
2216077	SKIN	695877		03 Nov 1912			G.M. Mathews [Robin Kemp]]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Patison Creek, Cape York, (sea-level)	Queensland							
2216109	SKIN	695893		12 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Meliphaga	gracilis	gracilis		Australia					Utingu, Cape York, (sea-level)	Queensland							
2207923	SKIN	691800		02 Sep 1911			G.M. Mathews [J.P. Rogers]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Cape York (sea-level)	Queensland							
2207889	SKIN	691783		10 Nov 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Pinkenya, Cape York (sea-level)	Queensland							
2207891	SKIN	691784		10 Nov 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Pinkenya, Cape York (sea-level)	Queensland							
2207893	SKIN	691785		10 Nov 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Pinkenya, Cape York (sea-level)	Queensland							
2207901	SKIN	691789		14 Dec 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Skull Creek, Cape York (sea-level)	Queensland							
2207907	SKIN	691792		14 Dec 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Skull Creek, Cape York (sea-level)	Queensland							
2207909	SKIN	691793		10 Nov 1912	20 Nov 1912		G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Skull Creek, Cape York (sea-level)	Queensland							
2207911	SKIN	691794		10 Nov 1912	20 Nov 1912		G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Skull Creek, Cape York (sea-level)	Queensland							
2207913	SKIN	691795		06 Dec 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Skull Creek, Cape York (sea-level)	Queensland							
2207915	SKIN	691796		07 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Utingu, Cape York (sea-level)	Queensland							
2207917	SKIN	691797		07 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Utingu, Cape York (sea-level)	Queensland							
2207921	SKIN	691799		11 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Utingu, Cape York (sea-level)	Queensland							
2207925	SKIN	691801		02 Sep 1911			G.M. Mathews [J.P. Rogers]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Cape York (sea-level)	Queensland							
2207919	SKIN	691798		08 Jun 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Entomyzon	cyanotis	griseigularis		Australia					Utingu, Cape York (sea-level)	Queensland							
2207121	SKIN	691399		26 Sep 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207113	SKIN	691395		03 Jun 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207125	SKIN	691401		05 Oct 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207127	SKIN	691402		Oct 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207111	SKIN	691394		16 Jun 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207131	SKIN	691404		22 Jun 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207109	SKIN	691393		22 Jun 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207107	SKIN	691392		22 Jun 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207093	SKIN	691385		07 Oct 1912			Robin Kemp [Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Patison Creek, Cape York, (sea-level)	Queensland							
2207103	SKIN	691390		06 Oct 1912			Robin Kemp [Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2207119	SKIN	691398		06 Aug 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2206923	SKIN	691300		15 Feb 1911			J.P. Rogers [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			N.West Australia					Point Torment, King Sound, (W. Kimberly) (sea level)								
2206913	SKIN	691295		07 May 1911			Rogers [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			N.West Australia					Derby, (W. Kimberly) (sea-level0								
2207133	SKIN	691405		02 Jul 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2206915	SKIN	691296		07 May 1911			Rogers [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			N.West Australia					Derby, (W. Kimberly) (sea-level0								
2207097	SKIN	691387		11 Dec 1912			Robin Kemp [Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Skull Creek, Cape York (sea-level)	Queensland							
2206921	SKIN	691299		14 Feb 1911			J.P. Rogers [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			N.West Australia					Point Torment, King Sound, (W. Kimberly) (sea level)								
2207091	SKIN	691384		03 Nov 1912			Robin Kemp [Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Patison Creek, Cape York, (sea-level)	Queensland							
2207115	SKIN	691396		22 May 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2206927	SKIN	691302		15 Feb 1911			J.P. Rogers [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			N. West Australia					Point Torment, King Sound, (W. Kimberly) (sea level)								
2207129	SKIN	691403		08 Oct 1912			Robin Kemp [G.M. Mathews]	Passeriformes	Meliphagidae	Melithreptus	albogularis			Australia					Utingu, Cape York (sea level)	Queensland							
2218339	SKIN	697008		17 Aug 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Patison Creek, Cape York (sea-level)	Queensland							
2218349	SKIN	697013		31 Aug 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Utingu, Cape York (sea-level)	Queensland							
2218353	SKIN	697015		08 Jun 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Utingu, Cape York (sea-level)	Queensland							
2218351	SKIN	697014		31 Aug 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Utingu, Cape York (sea-level)	Queensland							
2218345	SKIN	697011		29 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Patison Creek, Cape York (sea-level)	Queensland							
2218343	SKIN	697010		19 Nov 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Patison Creek, Cape York (sea-level)	Queensland							
2218357	SKIN	697017		29 Aug 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Utingu, Cape York (sea-level)	Queensland							
2218355	SKIN	697016		01 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Utingu, Cape York (sea-level)	Queensland							
2218347	SKIN	697012		29 Aug 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Utingu, Cape York (sea-level)	Queensland							
5091490	SKIN	697011	bis	29 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Patison Creek, Cape York (sea-level)	Queensland							
2218341	SKIN	697009		24 Nov 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Patison Creek, Cape York (sea-level)	Queensland							
2218337	SKIN	697007		19 Oct 1912			G.M. Mathews [Robin Kemp]	Passeriformes	Meliphagidae	Philemon	argenticeps	kempi		Australia					Lockabie, Cape York (sea-level)	Queensland							
6050410	SKIN	218419		22 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050428	SKIN	218428		31 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050426	SKIN	218427		31 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050424	SKIN	218426		29 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050422	SKIN	218425		29 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050420	SKIN	218424		29 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050418	SKIN	218423		28 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050416	SKIN	218422		28 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050412	SKIN	218420		23 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050408	SKIN	218418		21 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050464	SKIN	218446		29 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050430	SKIN	218429		01 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050406	SKIN	218417		21 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050414	SKIN	218421		24 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050452	SKIN	218440		22 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050470	SKIN	218449		14 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Heuru	Makira-Ulawa Province						-10.219913	161.43349
6050468	SKIN	218448		14 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Heuru	Makira-Ulawa Province						-10.219913	161.43349
6050466	SKIN	218447		31 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
6050440	SKIN	218434		16 Mar 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Passeriformes	Meliphagidae	Meliarchus	sclateri		Oceania	Solomon Islands			Makira (San Cristobal)	South Pacific	Star Harbour	Makira-Ulawa Province						-10.796106	162.272562
